"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","10/1179","25/18888",0.4,6.40814249363868,6.9815864740415,1.19095315734515e-06,0.000107758357794403,0.000103424879453658,"COX7C/COX6C/COX6B1/NDUFA4/COX7B/COX4I1/COX15/COX7A2/COX7A1/COX5B",10
"GO:0071826","protein-RNA complex organization","36/1179","244/18888",0.147540983606557,2.36365911650607,5.53187757190157,1.3166411930304e-06,0.000116175756699114,0.000111503774537546,"RPS27/RPS14/LUC7L2/RPL10/RPL5/RPL38/RPL6/ZFAND1/RPL11/SNRPA1/RPS15/RPS19/RPSA/SRSF10/DDX1/RPL23A/RPS28/SF1/STRAP/SLU7/EIF2S2/EIF5/EIF3D/DENR/DDX20/NCBP1/EIF3F/SNU13/RPS5/RPLP0/RPS27L/SNRPE/RPL13A/SNRPB2/SF3A1/KHDC4",36
"GO:0022618","protein-RNA complex assembly","35/1179","234/18888",0.14957264957265,2.39620712903156,5.54514832497284,1.33336681440003e-06,0.000116175756699114,0.000111503774537546,"RPS27/RPS14/LUC7L2/RPL10/RPL5/RPL38/RPL6/RPL11/SNRPA1/RPS15/RPS19/RPSA/SRSF10/DDX1/RPL23A/RPS28/SF1/STRAP/SLU7/EIF2S2/EIF5/EIF3D/DENR/DDX20/NCBP1/EIF3F/SNU13/RPS5/RPLP0/RPS27L/SNRPE/RPL13A/SNRPB2/SF3A1/KHDC4",35
"GO:0007006","mitochondrial membrane organization","22/1179","117/18888",0.188034188034188,3.01237467649681,5.63377428730932,2.93400292724734e-06,0.000250990614049068,0.000240897082447677,"ATP5IF1/TMEM14A/TOMM7/CHCHD10/TOMM20/PDCD5/SLC25A5/TRMT10B/MTCH1/MOAP1/BCL2L2/SLC25A6/TOMM5/GHITM/COX18/SLC25A4/VDAC2/PINK1/MICOS10/MICOS13/BLOC1S2/GCLC",22
"GO:0030490","maturation of SSU-rRNA","14/1179","54/18888",0.259259259259259,4.15342569032136,5.98755577576524,3.87870561179329e-06,0.000325880533990847,0.000312775320951,"RPS14/RPS8/RPS21/RPS19/RPS28/WDR43/SNU13/TSR2/WDR3/RPS16/NOP9/NOL7/MPHOSPH10/RIOK2",14
"GO:0000028","ribosomal small subunit assembly","8/1179","18/18888",0.444444444444444,7.1201583262652,6.70277025222815,5.60401435778778e-06,0.000462576974620903,0.000443974544689004,"RPS27/RPS14/RPS15/RPS19/RPSA/RPS28/RPS5/RPS27L",8
"GO:0061077","chaperone-mediated protein folding","16/1179","75/18888",0.213333333333333,3.41767599660729,5.41303800634323,1.23989000522186e-05,0.00100580732320153,0.000965359005880543,"HSPE1/PDCD5/PFDN1/VBP1/PFDN4/CCT7/ST13/HSPA8/TCP1/FKBP5/UNC45A/PPIB/CCT6A/CCT5/CCT2/PFDN5",16
"GO:0090150","establishment of protein localization to membrane","36/1179","277/18888",0.129963898916967,2.08206795822195,4.68113257241484,2.41260670410373e-05,0.00190479163282184,0.00182819086186156,"RAB11A/SNAP25-AS1/TOMM7/TOMM20/SRP14/PDCD5/NACA/ITGB1BP1/TRMT10B/MTCH1/MOAP1/SEC62/SRP68/TOMM5/RACK1/COX18/AQP11/ATP6AP1/SEC61B/ZDHHC23/ARL6IP1/SRP9/SRPRA/EMC1/KIF13A/FIS1/VAMP3/NPC1/NSG1/ZDHHC24/CD24/GORASP2/EMC10/SEC61G/EMC3/ATG3",36
"GO:0006839","mitochondrial transport","27/1179","182/18888",0.148351648351648,2.37664625450885,4.81514046000389,2.42906478149437e-05,0.00190479163282184,0.00182819086186156,"ATP5IF1/TMEM14A/TOMM7/CHCHD10/TOMM20/PDCD5/SLC25A5/DNAJC19/TRMT10B/MTCH1/BCL2L2/SLC25A6/VDAC1/TOMM5/GHITM/MPC1/SLC25A32/SLC25A4/VDAC2/PINK1/TMEM14C/MPC2/BLOC1S2/TIMM17A/GCLC/PSEN2/MRPL18",27
"GO:1904816","positive regulation of protein localization to chromosome, telomeric region","6/1179","12/18888",0.5,8.01017811704835,6.26766917652668,3.89301274209978e-05,0.00300272540189827,0.00288197146912995,"CCT7/GNL3/TCP1/CCT6A/CCT5/CCT2",6
"GO:0097401","synaptic vesicle lumen acidification","7/1179","17/18888",0.411764705882353,6.59661727286334,5.95653894476994,4.04922205239029e-05,0.00307283705749941,0.00294926360012807,"ATP6V1D/ATP6AP2/ATP6V1F/ATP6V1G1/ATP6V1G2/ATP6AP1/ATP6V1E1",7
"GO:0016226","iron-sulfur cluster assembly","9/1179","29/18888",0.310344827586207,4.97183469334035,5.5229639366191,4.47169948787968e-05,0.00328739782663655,0.00315519585575721,"NUBP1/ISCU/CIAO1/BOLA3/ISCA1/NDUFAB1/GLRX5/NFS1/FDX2",9
"GO:0031163","metallo-sulfur cluster assembly","9/1179","29/18888",0.310344827586207,4.97183469334035,5.5229639366191,4.47169948787968e-05,0.00328739782663655,0.00315519585575721,"NUBP1/ISCU/CIAO1/BOLA3/ISCA1/NDUFAB1/GLRX5/NFS1/FDX2",9
"GO:0061136","regulation of proteasomal protein catabolic process","27/1179","189/18888",0.142857142857143,2.28862231915667,4.59397612838982,4.78379684057157e-05,0.00346273294382911,0.00332347991029182,"GABARAPL2/GABARAP/RPL11/GLMN/UBQLN1/UCHL5/SVIP/ELOB/PSMC1/TRIB2/RACK1/RCHY1/PINK1/SH3RF1/AQP11/CCAR2/TMTC3/RNFT1/RAD23A/DDRGK1/PSME3/UFL1/GCLC/STUB1/PSMC5/PSMC3/USP5",27
"GO:1905897","regulation of response to endoplasmic reticulum stress","16/1179","84/18888",0.19047619047619,3.05149642554223,4.86213104799825,5.45028147401358e-05,0.00388539005079301,0.00372913995590403,"TMEM33/UBQLN1/SVIP/RACK1/GRINA/COPS5/ERP29/AQP11/RNFT1/DDRGK1/MBTPS2/UFL1/STUB1/PIGBOS1/DNAJB9/XBP1",16
"GO:1901798","positive regulation of signal transduction by p53 class mediator","9/1179","30/18888",0.3,4.80610687022901,5.38313366849343,6.03613092535072e-05,0.00423880537369778,0.00406834276036993,"RPL26/RPL23/RPS7/SPRED1/RPL37/SPRED2/RPL11/CHD5/RPS15",9
"GO:0061795","Golgi lumen acidification","6/1179","13/18888",0.461538461538462,7.39401056958309,5.95035558833823,6.84757688614738e-05,0.00473791900725344,0.00454738465039818,"UBE3A/ATP6V1D/ATP6AP2/RNASEK/ATP6V1F/ATP6AP1",6
"GO:0097345","mitochondrial outer membrane permeabilization","9/1179","31/18888",0.290322580645161,4.65107116473775,5.24935831475839,8.03709000223059e-05,0.00548036354499926,0.00525997194653993,"ATP5IF1/TMEM14A/CHCHD10/SLC25A5/SLC25A6/SLC25A4/VDAC2/BLOC1S2/GCLC",9
